BUSBY2020_abh9	BUSBY2020	Asia	Western_Asia	Abkhazia	Abkhasian	Microarray
BERGSTROEM2020_HGDP00450	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00452	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00453	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00454	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00455	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00456	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00457	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00458	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00459	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00460	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00461	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00462	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00463	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00464	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00466	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00467	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00469	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00470	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00471	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00472	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00473	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00474	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00475	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00476	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00478	BERGSTROEM2020	Africa	Central_Africa	Democratic_Republic_of_Congo	Mbuti_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00479	BERGSTROEM2020	Africa	Central_Africa	Central_African_Republic	Biaka_Pygmies	Whole_genome_sequencing
BERGSTROEM2020_HGDP00491	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00511	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00512	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00513	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00514	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00515	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00516	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00517	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00518	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00519	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00520	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00521	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00522	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00523	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00524	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00525	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00526	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00527	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00528	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00529	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00530	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00531	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00533	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00534	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00535	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00536	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00537	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00538	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00539	BERGSTROEM2020	Europe	Western_Europe	France	French	Whole_genome_sequencing
BERGSTROEM2020_HGDP00540	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00541	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00542	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00543	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00544	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00545	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00546	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00547	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00548	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00549	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00550	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00551	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00552	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00553	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00554	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00555	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00556	BERGSTROEM2020	Oceania	Oceania	New_Guinea	Papuan	Whole_genome_sequencing
BERGSTROEM2020_HGDP00557	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00558	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00559	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00560	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00561	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00562	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00563	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00564	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00565	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00566	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00567	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00568	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00569	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00571	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00572	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00573	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00574	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00575	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00576	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00577	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00578	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00579	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00580	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00581	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00582	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00583	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00584	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00586	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00587	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00588	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00590	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00591	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00594	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00595	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00597	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00598	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00599	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00600	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00601	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00602	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00604	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00606	BERGSTROEM2020	Asia	Middle_East	Israel	Druze	Whole_genome_sequencing
BERGSTROEM2020_HGDP00607	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00608	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00609	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00610	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00611	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00612	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00613	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00614	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00615	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00616	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00618	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00619	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00620	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00621	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00622	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00623	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00624	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00625	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00626	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00627	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00628	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00629	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00630	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00631	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00632	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00634	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00635	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00636	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00637	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00638	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00639	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00640	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00641	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00642	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00643	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00644	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00645	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00646	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00647	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00648	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00649	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00650	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00651	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00653	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00654	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00655	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00656	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00660	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00661	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00662	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00663	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00664	BERGSTROEM2020	Oceania	Oceania	Bougainville	Melanesian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00665	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00666	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00667	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00668	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00669	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00670	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00671	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00672	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00673	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00674	BERGSTROEM2020	Europe	South_Europe	Italy	Sardinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00675	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00676	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00677	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00678	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00679	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00680	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00682	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00683	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00684	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00685	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00686	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00687	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00688	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00689	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00690	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00691	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00692	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00693	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00694	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00696	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00697	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00698	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00699	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00700	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00701	BERGSTROEM2020	Asia	Middle_East	Israel	Bedouin	Whole_genome_sequencing
BERGSTROEM2020_HGDP00702	BERGSTROEM2020	America	Native_America	Colombia	Piapoco	Whole_genome_sequencing
BERGSTROEM2020_HGDP00703	BERGSTROEM2020	America	Native_America	Colombia	Piapoco	Whole_genome_sequencing
BERGSTROEM2020_HGDP00704	BERGSTROEM2020	America	Native_America	Colombia	Piapoco	Whole_genome_sequencing
BERGSTROEM2020_HGDP00706	BERGSTROEM2020	America	Native_America	Colombia	Piapoco	Whole_genome_sequencing
BERGSTROEM2020_HGDP00708	BERGSTROEM2020	America	Native_America	Colombia	Piapoco	Whole_genome_sequencing
BERGSTROEM2020_HGDP00710	BERGSTROEM2020	America	Native_America	Colombia	Piapoco	Whole_genome_sequencing
BERGSTROEM2020_HGDP00711	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00712	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00713	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00714	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00715	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00716	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00717	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00719	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00721	BERGSTROEM2020	Asia	East_Asia	Cambodia	Cambodians	Whole_genome_sequencing
BERGSTROEM2020_HGDP00722	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00723	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00724	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00725	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00726	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00727	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00729	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00730	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
BERGSTROEM2020_HGDP00731	BERGSTROEM2020	Asia	Middle_East	Israel	Palestinian	Whole_genome_sequencing
